at_gw1,at_gw2,at_gw3,window,rip,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.413193623,0.808444291,0.640473838,3,1.899000923,4,0.263351553,0.58936998,0.246609197,0.658989864,2.412456016,-0.181461223,-0.734745226,-0.73894849,-3.657750718
0.535271528,0.868744207,0.604441672,3,1.640536512,13,0.37696236,0.544191634,0.317862172,0.678204618,2.130877474,0.614039055,-0.295834795,-0.224459886,-3.408189369
0.028209128,0.524790538,0.949652057,6,1.648157186,15,0.371972302,0.862735413,0.644808901,2.494600325,3.467928967,-2.095998853,-1.687837801,-2.911867389,-4.935653759
0.56228299,0.667952624,0.549525232,7,1.959277306,5,0.612517573,0.517219699,0.02896981,0.647171892,2.369429969,0.599546453,-0.951641886,-0.296766842,-3.569174191
0.354208143,0.705826755,0.24455998,6,1.668385301,21,0.490562459,0.957015281,0.871600255,0.944717375,3.382822934,-0.431961687,-1.607007527,-1.423859246,-4.912056447
0.484337826,0.106943897,0.269151249,8,1.889227695,22,0.835413477,0.364171509,0.679959915,0.628577268,3.846641454,0.142975925,-2.117237882,-1.016798621,-5.4351312
0.754683393,0.50842092,0.916253602,12,1.250652824,10,0.838113534,0.368327277,0.371689496,1.136356998,2.265977842,1.272416019,-0.426519842,0.123220607,-3.642622248
0.730002425,0.033708149,0.53379332,5,1.519137385,15,0.995534833,0.356256524,0.382870584,1.485207262,2.902171364,1.661826343,-1.174787008,0.568477261,-4.392640122
0.993599002,0.920932872,0.383247816,11,1.38180316,3,0.721953163,0.898918339,0.307444807,2.498748098,1.65355284,2.500999281,0.464082912,1.716147203,-2.535151063
0.425227232,0.75267035,0.478467648,9,0.727014305,11,0.619974956,0.096905826,0.166262947,0.945569958,0.704859138,0.636128533,0.462320462,0.649781669,-0.660563646
0.801035914,0.205567435,0.948925508,8,1.373758396,22,0.54426046,0.728705862,0.58545529,1.646267543,2.506128833,1.75695935,-0.624641676,0.818536474,-3.875136572
0.032325247,0.349212692,0.987543331,4,1.541748329,16,0.530814872,0.742498682,0.399748086,2.472390848,3.582154066,-1.991152152,-1.900205136,-2.978449406,-5.084675338
0.128880929,0.114365959,0.093739488,6,1.273703722,21,0.740131252,0.379974617,0.061212069,2.032111793,4.456501354,-1.506457105,-3.299118566,-2.621280795,-5.655048068
0.88068949,0.530212019,0.388284372,2,1.538380302,15,0.731122981,0.416656738,0.358822125,2.577942518,1.864158467,2.535012234,0.109325607,1.8710958,-3.03281807
0.8374744,0.017346483,0.280824654,6,1.874440489,20,0.48886241,0.910521672,0.542578994,2.04936965,3.116494842,2.164278898,-1.36257142,1.289607329,-4.635199317
0.837854718,0.592087021,0.168718046,8,0.80214611,2,0.384108896,0.365992774,0.093868835,2.850015588,0.755563306,1.866205399,0.116417249,3.423502578,0.05389432
0.236434803,0.563048543,0.81205745,9,1.132925072,9,0.661539533,0.526600607,0.580792809,1.572635375,3.124240913,-1.05562308,-1.443241266,-2.097566699,-4.613453096
0.6899956,0.151384932,0.861097631,5,1.259472688,3,0.756441104,0.827173741,0.321060063,1.340468335,2.42610181,1.416650042,-0.770718752,0.595398949,-3.683942863
0.734783961,0.678527315,0.666521596,11,0.68990366,19,0.745622608,0.670190755,0.363041461,2.262448951,1.468081918,2.279816456,1.887247364,1.793294437,-0.627931592
0.224197856,0.712133072,0.088704186,9,1.858527464,19,0.504644869,0.430554947,0.482413113,1.622737008,3.715916322,-1.146033067,-2.009245661,-2.14545907,-5.275262252
0.048725311,0.286926239,0.97815389,4,1.417565389,10,0.52942765,0.516486587,0.431562876,2.39633815,3.635849594,-1.943207379,-1.983802928,-2.856786967,-5.133315883
0.503294488,0.567461685,0.517446525,9,1.97403591,22,0.46945151,0.043618368,0.935620183,0.554893626,3.102499526,0.176166546,-1.288615262,-0.810069312,-4.5839098
0.380377613,0.762260847,0.119347442,6,0.983901234,19,0.422514844,0.9289235,0.812496459,0.437173587,2.365014222,-0.01722442,-0.509006661,-0.469955811,-3.787812555
0.338267153,0.045146945,0.571311675,3,0.696856671,16,0.405266448,0.743378629,0.756936949,0.90280758,1.41673379,0.310421131,0.779422747,1.084027056,-2.389078892
0.458470944,0.8287066,0.102860244,9,0.99891393,20,0.61488423,0.335352307,0.760800978,0.46415991,2.34653398,0.298666102,-0.509440815,-0.526187547,-3.786647587
0.175114342,0.102948887,0.728197695,13,1.625353894,9,0.807527871,0.776331553,0.480629755,1.922593946,4.001194029,-1.37940531,-2.346348244,-2.492158164,-5.541349729
0.991630587,0.657789143,0.345639768,12,0.781222191,10,0.756307277,0.63001236,0.595648781,3.190349088,1.473947766,3.111148862,1.876783442,2.525317317,-1.082576315
0.105395533,0.508085976,0.558327597,4,1.336212588,14,0.734000594,0.161905783,0.347361428,2.11973249,3.620668224,-1.580713463,-1.996443196,-2.679778264,-5.147127813
0.507123095,0.501999622,0.374336971,5,1.433494951,10,0.599717327,0.291107301,0.275629616,0.578580925,2.886367643,0.473435471,-1.231519768,-0.552191907,-4.319403062
0.82201327,0.367283217,0.300157482,2,0.716780166,12,0.354306403,0.351014795,0.703416754,3.318460433,1.458610028,2.652223521,1.909050779,3.403151642,-1.04901271
0.230756998,0.081287754,0.451633074,6,0.96835146,21,0.286429477,0.293875897,0.005497836,0.962618458,2.701277592,-0.930217596,-2.558282726,-0.730994795,-2.395686535
0.290520904,0.444031198,0.32706077,13,0.884860378,18,0.772447115,0.550886663,0.055532217,0.592065652,1.828091717,-0.139701714,-1.194379017,-0.904344736,-1.883486429
0.490850915,0.077981981,0.091830793,10,0.713981792,20,0.820535457,0.027692757,0.971716517,1.190434652,1.797463665,1.263949822,0.229680847,0.676677209,-3.006071937
0.115723776,0.466177146,0.808023213,11,1.87260876,5,0.028732844,0.857117195,0.484883504,2.122977369,3.58392808,-2.040229594,-1.994785206,-2.18616219,-4.953671385
0.332928126,0.973725562,0.637446559,10,0.617776992,3,0.905921238,0.900337014,0.161249363,1.474695801,1.374960191,-1.009839846,1.130704973,1.764440374,1.00206003
0.091278256,0.260367512,0.290998549,7,1.421020915,13,0.440551354,0.718774332,0.163961616,2.204798147,4.205160772,-1.774149042,-2.770018528,-2.667334137,-5.639335586
0.26454413,0.021832011,0.741177621,13,0.889520931,21,0.47731013,0.863402791,0.279136081,0.700599704,2.196486492,-0.557890124,-0.88801865,-0.564064441,-3.133553219
0.951984362,0.921782123,0.65172698,8,1.88012131,9,0.184201674,0.345088177,0.932998441,2.613683803,1.648564104,2.564604286,0.776760192,2.092448167,-2.388475479
0.236620853,0.885911395,0.529784171,6,1.818917308,18,0.486135853,0.038385862,0.665349735,1.495762241,3.044350567,-1.016636957,-1.290809475,-2.004288412,-4.52520706
0.914538653,0.782575693,0.891982648,2,1.164859377,4,0.409388014,0.025591092,0.683578797,2.895456758,1.514101845,2.643616947,1.002699,2.237573183,-1.719581188
0.303180056,0.604931086,0.008463613,4,1.736031015,23,0.221919584,0.557114938,0.801234662,1.108268728,3.763386499,-0.74293981,-2.044624475,-1.432734528,-5.346433368
0.347751387,0.098395987,0.674379549,9,1.058075554,23,0.339176333,0.848010898,0.136402842,0.8521173,3.057569818,-0.544726773,-1.895834545,-1.137262945,-4.043833294
0.910820482,0.612806455,0.52681566,4,1.656485549,12,0.679655615,0.699618479,0.560686217,2.671697347,1.785537685,2.764558753,0.338430872,1.917092634,-2.869192018
0.803893162,0.503245095,0.060494824,4,1.257437622,4,0.969302659,0.134237636,0.496276967,2.040982566,2.335146771,2.153639769,-0.499224761,1.278569542,-3.57816904
0.127226999,0.196494533,0.080360626,2,1.282790132,23,0.145597467,0.211102619,0.025754392,1.99064023,4.326220566,-1.77371067,-3.415669404,-2.219385244,-5.304990278
0.562656631,0.855419103,0.192754497,2,1.962301619,14,0.874765221,0.483145517,0.805383013,0.810482367,2.513605068,0.79482886,-0.63566571,-0.156844631,-3.83166101
0.339233806,0.256445146,0.978264088,9,0.793576776,21,0.781058366,0.304707392,0.403409025,0.470218034,1.319653048,0.389354398,0.492834648,-0.125325056,-2.094373834
0.890054875,0.600900165,0.405394385,8,1.875543383,10,0.816263504,0.876772308,0.513951706,2.164514549,2.122219899,2.292061593,-0.140102276,1.277412131,-3.399147661
0.247988263,0.685517759,0.994467161,11,1.005420951,15,0.706447844,0.057175937,0.150266274,1.125945958,1.893183138,-0.700855793,-0.770802092,-1.599293598,-2.814507828
0.842817197,0.273294207,0.779981637,5,1.082925964,19,0.780818237,0.102020311,0.397546805,2.17747997,1.85816328,2.328427079,0.01648571,1.327370417,-3.065446362
0.694907217,0.509818336,0.99506015,4,0.691499842,16,0.125995872,0.475502973,0.345949821,2.729255441,1.689548972,1.532487762,2.279063143,3.73334337,-0.222338563
0.407529027,0.438870607,0.541497152,8,1.010645005,18,0.481968305,0.354882427,0.083710453,0.470608856,2.17360801,0.026015397,-1.171328853,-0.685692019,-2.898957607
0.060930663,0.327799025,0.159274426,7,1.308532194,10,0.572533347,0.007594023,0.697084611,2.35195137,4.36155577,-1.881344478,-2.716814511,-2.835751828,-5.880608342
0.130424194,0.102336799,0.490253753,11,0.558091419,2,0.684827412,0.639956197,0.54250785,1.889954601,1.035205311,-2.572027975,0.36656678,2.046550187,-0.804338896
0.106410594,0.481824835,0.84974229,13,0.901147264,8,0.413789028,0.848525063,0.79627174,1.336493405,1.964994622,-1.72744577,-0.161245155,-1.0325421,-3.187292932
0.088066676,0.505265704,0.351586238,9,1.662716206,9,0.52773454,0.758971203,0.630956383,2.241827114,3.945571858,-1.80235487,-2.24525356,-2.69423437,-5.469826133
0.299971429,0.983872311,0.031611458,7,0.754834574,12,0.071475836,0.994735841,0.125667752,1.467163998,0.83718654,-1.164006994,0.235940297,2.12166057,-0.837352231
0.8802705,0.290064055,0.313342414,4,0.628080946,23,0.24348589,0.820627346,0.961653028,3.787280687,1.567919209,2.793215951,1.737674293,4.525807008,-1.473394089
0.970427647,0.434248837,0.065530472,5,1.47756872,20,0.700288711,0.749310633,0.531162479,2.892465721,2.387694791,2.995413315,-0.51232598,2.082061325,-3.758789254
0.880132269,0.160807452,0.386943799,6,1.541458038,22,0.953534879,0.461478136,0.318852118,2.169653298,2.633258259,2.285980153,-0.893296377,1.230624422,-4.042915807
0.25309418,0.440511927,0.422906511,3,1.787447224,20,0.726615293,0.06106353,0.876034155,1.382676352,3.628684863,-0.835311348,-1.866426949,-1.950108436,-5.127134918
0.974438968,0.077803731,0.0020289,6,1.102562207,2,0.002697324,0.059063526,0.164422828,3.028766892,2.119778236,2.871992409,-1.081888835,2.724032738,-2.95121927
0.249292667,0.846169405,0.014590314,8,1.624236485,13,0.839347221,0.760984437,0.073021123,1.501716467,3.398052282,-0.950743789,-1.984760174,-2.082156641,-4.72560045
0.534088906,0.677823943,0.917266247,13,1.046187974,12,0.265497853,0.257807347,0.501839575,0.467652901,2.021163712,0.125402501,-0.233094123,-0.366585057,-3.355570448
0.290884382,0.703665383,0.142962685,10,1.410396258,15,0.359305289,0.899873286,0.4835057,1.333755809,3.555122871,-0.900714614,-1.811964119,-1.78073462,-5.084417493
0.488987308,0.068751739,0.247093625,11,0.580890493,9,0.274690921,0.454548519,0.847798639,1.760218175,1.256074164,-0.044766739,1.176499924,2.605317642,-1.723460742
0.570154116,0.027158023,0.340969,12,0.815238778,8,0.834377212,0.806584613,0.820470703,1.205681315,1.666947158,1.300533366,0.165083866,0.505935922,-2.767622259
0.728471188,0.216185975,0.581892977,3,0.525760712,10,0.68946493,0.432680046,0.959893983,3.237482176,1.944608204,2.889478173,2.691367847,2.940279237,-0.277266926
0.946481979,0.849029539,0.902784156,12,1.022866732,7,0.422836076,0.66016622,0.270816083,2.346429698,1.275625897,2.261703173,1.099708189,1.747027523,-1.632555441
0.900899235,0.530816907,0.517721867,12,0.883883584,15,0.281418507,0.361700078,0.099288061,2.507782004,0.972746679,2.21620515,0.652366922,2.416332082,-0.893981888
0.243177054,0.320443945,0.435499086,2,1.254674105,8,0.034818303,0.700474423,0.684048268,1.41900659,3.684499117,-1.244272072,-2.010240839,-1.529359299,-5.146542999
0.423683908,0.531735015,0.969523108,13,1.666076375,19,0.366454265,0.071878714,0.532082761,0.892466591,2.951399187,-0.404727154,-1.195025161,-1.325347862,-4.42512071
0.107158918,0.348260183,0.237820198,12,1.352977442,13,0.961871256,0.469398311,0.784498515,2.198433732,4.269265923,-1.672891258,-2.557019737,-2.758006328,-5.839125292
0.028132447,0.445214673,0.488161121,12,1.527092841,18,0.319609783,0.591964952,0.029203489,2.508594034,3.953457734,-2.146416783,-2.771553165,-2.893290723,-5.141095394
0.86464691,0.660421534,0.674564798,6,1.110663397,18,0.54178923,0.456144368,0.754483007,2.207776202,1.861367037,2.325473809,0.272985057,1.429760959,-2.979779156
0.501969592,0.906885272,0.246639184,11,0.74234129,7,0.368128837,0.225626022,0.595876825,1.273636266,1.156957865,0.083036388,1.319188068,1.641692423,-1.470587998
0.736533684,0.47067374,0.751855831,7,1.954129045,19,0.632272796,0.02079086,0.977912977,1.378590167,2.438393259,1.515763552,-0.495066915,0.508425968,-3.73057558
0.683366539,0.371721513,0.767474966,7,1.966935411,2,0.920641083,0.268780492,0.731561947,1.171715803,2.428081075,1.215322315,-0.653841767,0.442741776,-3.698407914
0.35844142,0.35060969,0.337130665,11,1.913491084,6,0.97067888,0.230074313,0.768481827,1.134059944,3.65722389,-0.519996335,-2.015514232,-1.644233011,-5.154123523
0.863420593,0.288031928,0.41134734,13,0.949378694,12,0.70195588,0.466492586,0.160758567,2.013500057,1.434876386,2.045940963,-0.106142833,1.238957302,-2.226133572
0.254349326,0.607728541,0.486469805,10,1.474097204,20,0.774813396,0.989506497,0.612579357,1.541242441,3.51510555,-0.990772393,-1.735455773,-2.144857623,-5.040450444
0.617498233,0.251662883,0.037964785,3,1.460205438,12,0.881334614,0.31112465,0.563413933,1.026613813,3.246591951,1.126889577,-1.513542201,0.137911733,-4.768968042
0.388186223,0.436034608,0.52633121,5,1.088522983,14,0.876962781,0.406239951,0.163453688,0.763965286,2.785228494,-0.100747885,-1.402717742,-1.232761924,-4.042175814
0.886260695,0.062863866,0.589882592,5,1.836946196,7,0.783673976,0.48221348,0.017575026,2.460739354,2.156493348,2.593646386,-0.677173304,1.662768076,-3.306228953
0.219568105,0.327163101,0.069760279,10,1.42926605,4,0.489359293,0.528119731,0.341549373,1.661631971,4.131840199,-1.361887735,-2.627457966,-1.956505704,-5.50086415
0.028253564,0.357952405,0.859704369,8,1.855592445,14,0.670735917,0.960254995,0.014679254,2.504452637,3.638780275,-1.986549618,-2.412415757,-3.047097667,-4.839464685
0.667938499,0.408140449,0.477366556,10,0.83983595,13,0.948789979,0.68217161,0.372416486,1.629825845,1.242232404,1.604034981,0.64984275,1.060896304,-2.020778802
0.74810818,0.409723396,0.744611146,13,1.753255555,14,0.406561184,0.149258493,0.406242805,1.062250787,2.549330864,1.114408147,-0.768717626,0.173854879,-3.998152012
0.323062728,0.120818369,0.16529486,11,1.480631572,9,0.287769333,0.529094898,0.807936861,1.214840332,4.18174901,-0.866649363,-2.491921821,-1.565003208,-5.742230622
0.786726504,0.79187628,0.861841984,12,0.595416826,11,0.017260567,0.590576878,0.472008221,3.181353523,2.053510672,0.868090776,2.708690264,4.986283086,0.0284726
0.423482318,0.327918859,0.907111961,7,0.660640735,6,0.174370281,0.93272874,0.897239119,1.784444784,1.302646987,-0.542766129,1.630579405,2.887609142,-1.062689007
0.319578087,0.521667067,0.303810658,6,0.927516954,5,0.010925511,0.621967476,0.549338581,1.034411183,1.957874564,-1.045928874,-0.504883999,0.938248616,-3.064321166
0.676579321,0.96769254,0.502702867,6,1.152420674,17,0.796085806,0.680909937,0.399172889,1.134930176,1.9939325,1.290088739,-0.045044073,0.202891679,-3.225801104
0.512343554,0.788669842,0.745748376,5,1.796030556,21,0.133086775,0.533508736,0.981252329,0.53804333,2.491188699,0.360506288,-0.570441104,-0.296136291,-3.806186588
0.710650449,0.249131024,0.343073778,11,1.353648348,12,0.457887438,0.111022838,0.839121014,1.034712135,3.104258209,1.113915036,-1.332743584,0.147164196,-4.628029369
0.53852708,0.67929725,0.127867025,9,0.65105509,5,0.524334553,0.060909546,0.507852385,1.789312697,1.394772473,0.394631038,1.527766942,2.283165825,-1.089801762
0.931594186,0.173423279,0.365500148,5,0.868921494,2,0.994368781,0.389289005,0.182440611,3.402592416,0.780254424,2.825130014,0.251344843,3.299231845,-0.606664698
0.677418554,0.010159579,0.035082376,3,1.815799559,15,0.580623854,0.098918671,0.949095906,1.340570441,3.505685664,1.434673042,-1.772377296,0.545647197,-5.037331502
0.769420403,0.350099996,0.974772996,4,1.512733841,21,0.063504088,0.008520156,0.555350355,1.862381459,1.981323575,1.836175962,0.004579212,1.395640943,-3.194751276
0.432267546,0.820832222,0.572610691,3,1.154635762,5,0.599165881,0.798562259,0.249874432,0.648692993,2.341845958,0.036404324,-0.710716612,-0.77234045,-3.628006362
0.923139177,0.829422572,0.380227497,2,0.987022448,19,0.187362848,0.962303232,0.175666122,3.234149395,1.328755591,2.756365102,1.32815646,2.92944345,-1.107647919
0.987597915,0.36400462,0.110118524,2,0.73956004,16,0.40327574,0.300400676,0.637804924,4.207647102,1.554719157,3.653780002,1.98774184,4.132420304,-1.024153908
0.895806776,0.765877628,0.899232423,10,0.974524789,20,0.5214668,0.72373119,0.051363163,2.362004763,1.155600523,2.363939228,0.817237304,1.729511902,-0.85878422
0.041295365,0.803082857,0.402305755,9,0.705005259,20,0.881661684,0.749992289,0.095204878,0.803154965,0.962287845,-0.431131776,0.038867916,-1.082101385,-0.389610836
0.704178248,0.546655759,0.786765153,9,1.354275324,12,0.615923214,0.008699123,0.115203025,1.118057864,2.123848271,1.248375984,-0.565042338,0.201127336,-3.295405675
0.709711044,0.269379768,0.924590545,3,0.718356197,12,0.520273971,0.92701175,0.870277147,2.634753824,1.544733496,2.286897942,2.06372595,2.441290478,-0.95574836
0.157227081,0.880087175,0.723640154,3,1.733537957,18,0.761952446,0.413880278,0.345607945,1.8597015,2.879614494,-1.309578917,-1.171135707,-2.447653744,-4.296000656
0.275735804,0.414032508,0.123305297,10,1.630058797,15,0.401549272,0.950586688,0.679421795,1.405366236,3.983011383,-0.955908304,-2.241749234,-1.874446089,-5.569248414
0.74671143,0.567423096,0.450673536,8,1.622260886,6,0.778405292,0.204942693,0.451982263,1.410071647,2.304890777,1.56045321,-0.461236208,0.546357364,-3.656043878
0.691357884,0.24896448,0.962433884,3,1.663643837,18,0.744056092,0.386029787,0.33854595,1.396193045,2.268817818,1.523282546,-0.46140021,0.554047436,-3.627418994
0.302137275,0.960207194,0.153702098,9,1.414011448,8,0.171314599,0.0739404,0.990059325,1.231224225,3.254148068,-0.976340494,-1.589315338,-1.498800015,-4.623187407
0.910637452,0.027058018,0.943714026,11,1.43270263,23,0.278043829,0.524458029,0.497657681,2.023295307,2.537004261,2.05125248,-0.702145457,1.328652267,-3.930561809
0.251400353,0.466569138,0.976928722,6,1.139484294,4,0.630879386,0.702506121,0.866558912,1.435642071,2.965839541,-1.05872015,-1.287102052,-1.763006001,-4.415474315
